65;125;165;250;land;false;hills;1
66;245;118;247;land;false;hills;1
67;241;243;251;land;false;forest;1
68;67;239;223;land;false;marsh;1
69;150;181;224;land;false;plains;1
70;221;199;175;land;true;hills;1
71;169;226;114;land;false;hills;1
72;226;215;86;land;false;hills;1
73;252;177;186;land;false;plains;1
74;247;159;226;land;false;hills;1
75;216;252;105;land;false;hills;1
76;138;254;113;land;false;hills;1
77;127;182;219;land;false;hills;1
78;171;227;248;land;false;hills;1
79;211;164;228;land;false;hills;1
80;194;190;243;land;false;hills;1
81;167;248;244;land;false;hills;1
82;107;202;221;land;false;hills;1
83;217;189;229;land;true;hills;1
84;109;232;197;land;true;plains;1
85;205;252;114;land;false;hills;1
86;171;120;228;land;false;plains;1
87;233;17;253;land;false;hills;1
88;246;173;85;land;false;hills;1
89;122;176;228;land;false;forest;1
90;206;156;239;land;false;hills;1
91;120;246;175;land;false;plains;1
92;253;85;229;land;false;hills;1
93;212;51;242;land;false;hills;1
94;86;247;244;land;false;hills;1
95;254;223;81;land;false;hills;1
96;157;249;218;land;false;hills;1
97;238;164;169;land;false;hills;1
98;132;251;204;land;false;hills;1
99;135;188;218;land;false;hills;1
100;161;155;194;land;false;hills;1
101;106;239;218;land;false;hills;1
102;187;246;124;land;false;hills;1
103;228;242;246;land;false;hills;1
104;242;197;113;land;false;hills;1
105;250;131;209;land;false;plains;1
106;176;249;137;land;false;hills;1
107;77;177;250;land;false;marsh;1
108;250;36;254;land;false;hills;1
109;67;236;206;land;false;hills;1
110;127;250;249;land;false;hills;1
111;228;249;113;land;false;hills;1
112;179;153;190;land;false;hills;1
113;252;101;171;land;true;hills;1
114;254;156;98;land;false;hills;1
115;195;121;199;land;false;hills;1
116;203;151;212;land;false;hills;1
117;233;244;120;land;false;hills;1
118;198;233;130;land;false;hills;1
119;178;177;165;land;false;hills;1
120;187;229;91;land;false;forest;1
121;222;125;226;land;false;hills;1
122;206;122;248;land;false;hills;1
123;213;224;192;land;false;hills;1
124;175;191;150;land;false;forest;1
125;198;155;192;land;false;hills;1
126;121;254;182;land;false;hills;1
127;209;115;194;land;true;plains;1
128;174;222;115;land;true;hills;1
129;191;219;130;land;false;hills;1
130;222;168;227;land;false;plains;1
131;140;248;199;land;false;hills;1
132;209;66;237;land;false;marsh;1
133;175;200;194;land;false;hills;1
134;212;203;236;land;false;hills;1
135;222;117;179;land;false;plains;1
136;250;166;238;land;false;hills;1
137;220;91;253;land;false;plains;1
138;113;207;246;land;false;hills;1
139;213;237;252;land;false;hills;1
140;145;163;204;land;false;hills;1
141;25;254;235;land;false;forest;1
142;245;80;212;land;false;hills;1
143;136;211;205;land;false;hills;1
144;184;243;75;land;false;hills;1
145;105;209;217;land;false;hills;1
146;198;161;185;land;false;hills;1
147;193;160;241;land;false;hills;1
148;250;205;209;land;false;hills;1
149;238;234;156;land;false;hills;1
150;88;192;221;land;false;hills;1
151;155;159;229;land;false;mountain;1
152;196;230;208;land;false;hills;1
153;108;162;231;land;false;hills;1
154;237;156;220;land;false;hills;1
155;106;210;234;land;false;plains;1
156;162;226;174;land;false;hills;1
157;221;218;128;land;false;jungle;1
158;240;191;85;land;false;hills;1
159;168;246;160;land;false;hills;1
160;153;225;142;land;false;hills;1
161;175;184;160;land;false;hills;1
162;129;176;228;land;false;hills;1
163;181;208;156;land;false;hills;1
164;191;252;241;land;false;plains;1
165;223;238;203;land;false;plains;1
166;214;213;206;land;false;hills;1
167;246;224;116;land;false;hills;1
168;94;229;223;land;false;hills;1
169;230;185;252;land;false;hills;1
170;210;206;176;land;false;hills;1
171;241;219;213;land;false;hills;1
172;122;217;233;land;false;hills;1
173;251;216;157;land;false;hills;1
174;222;234;247;land;false;hills;1
175;211;117;235;land;false;hills;1
176;196;239;212;land;false;hills;1
177;67;243;207;land;false;hills;1
178;157;197;249;land;false;forest;1
179;249;128;153;land;false;hills;1
180;193;189;126;land;false;hills;1
181;207;171;233;land;false;hills;1
182;177;193;147;land;false;hills;1
183;228;140;221;land;false;plains;1
184;219;226;58;land;false;hills;1
185;228;198;190;land;false;hills;1
186;176;215;248;land;false;plains;1
187;228;78;214;land;false;hills;1
188;58;210;250;land;true;plains;1
189;127;244;215;land;false;hills;1
190;219;211;160;land;false;hills;1
191;253;253;231;land;false;hills;1
192;170;162;198;land;false;hills;1
193;215;211;150;land;false;hills;1
194;244;150;134;land;true;hills;1
195;102;222;186;land;false;hills;1
196;129;191;238;land;false;hills;1
197;126;223;220;land;false;hills;1
198;254;59;225;land;false;plains;1
199;231;179;162;land;false;hills;1
200;241;100;160;land;false;hills;1
201;148;180;221;land;false;hills;1
202;160;179;203;land;false;hills;1
203;106;152;246;land;false;hills;1
204;111;206;205;land;false;hills;1
205;144;224;202;land;false;hills;1
206;239;133;139;land;false;hills;1
207;235;124;202;land;false;hills;1
208;201;161;202;land;false;forest;1
209;162;237;196;land;false;hills;1
210;43;218;254;land;false;hills;1
211;207;135;163;land;false;hills;1
212;74;249;201;land;true;hills;1
213;215;211;159;land;false;hills;1
214;141;153;218;land;false;plains;1
215;124;234;190;land;false;hills;1
216;70;214;230;land;false;forest;1
217;248;83;220;land;false;hills;1
218;140;140;228;land;false;hills;1
219;167;156;219;land;false;hills;1
220;198;113;195;land;false;forest;1
221;246;190;188;land;false;hills;1
222;253;184;132;land;false;hills;1
223;243;83;229;land;false;hills;1
224;165;224;191;land;false;hills;1
225;216;161;129;land;false;hills;1
226;231;44;242;land;false;hills;1
227;220;230;179;land;false;hills;1
228;212;95;197;land;false;hills;1
229;168;155;242;land;true;urban;1
230;241;228;56;land;false;hills;1
231;138;231;219;land;false;plains;1
232;156;161;252;land;true;hills;1
233;138;249;232;land;false;hills;1
234;180;82;244;land;false;hills;1
235;103;224;207;land;false;hills;1
236;221;227;97;land;false;hills;1
237;229;238;146;land;false;hills;1
238;53;244;216;land;false;hills;1
239;216;206;154;land;false;hills;1
240;234;125;193;land;false;plains;1
241;252;74;176;land;false;plains;1
242;197;188;247;land;false;forest;1
243;200;79;249;land;false;hills;1
244;148;223;191;land;false;forest;1
245;231;76;212;land;false;hills;1
246;253;51;201;land;false;plains;1
247;241;195;204;land;false;urban;1
248;241;57;249;land;false;plains;1
249;219;217;119;land;false;forest;1
250;253;214;243;land;false;jungle;1
251;219;124;160;land;false;hills;1
252;250;176;199;land;false;hills;1
253;133;205;213;land;false;plains;1
254;216;206;130;land;false;hills;1
255;80;254;235;land;false;hills;1
256;177;80;251;land;false;hills;1
257;157;169;244;land;false;hills;1
258;219;186;210;land;false;hills;1
259;178;229;182;land;false;hills;1
260;161;219;124;land;false;plains;1
261;247;179;185;land;false;mountain;1
262;223;226;90;land;false;hills;1
263;216;233;213;land;false;hills;1
264;245;169;92;land;false;hills;1
265;106;239;216;land;false;hills;1
266;237;199;226;land;false;hills;1
267;149;110;250;land;false;forest;1
268;209;230;96;land;false;hills;1
269;210;90;231;land;false;hills;1
270;228;244;103;land;false;hills;1
271;155;141;212;land;false;hills;1
272;209;236;253;land;true;hills;1
273;156;150;232;land;false;hills;1
274;213;121;254;land;false;hills;1
275;93;236;238;land;true;jungle;1
276;243;201;121;land;false;hills;1
277;221;155;213;land;false;hills;1
278;213;238;172;land;false;hills;1
279;162;145;240;land;false;hills;1
280;176;100;226;land;false;hills;1
281;202;69;239;land;false;hills;1
282;146;243;144;land;false;hills;1
283;213;109;212;land;false;hills;1
284;213;161;181;land;false;hills;1
285;251;167;126;land;false;jungle;1
286;200;209;248;land;false;hills;1
287;209;183;169;land;false;hills;1
288;251;233;241;land;false;hills;1
289;189;151;174;land;false;hills;1
290;247;230;131;land;false;hills;1
291;232;130;200;land;false;hills;1
292;203;174;170;land;false;hills;1
293;88;223;235;land;false;plains;1
294;193;235;208;land;true;plains;1
295;186;187;230;land;false;hills;1
296;144;247;122;land;false;jungle;1
297;239;83;181;land;false;hills;1
298;212;163;166;land;false;hills;1
299;237;227;65;land;false;hills;1
300;140;200;186;land;false;hills;1
301;150;163;229;land;false;plains;1
302;205;204;175;land;false;hills;1
303;208;98;231;land;false;hills;1
304;164;182;227;land;false;plains;1
305;248;67;206;land;false;hills;1
306;219;232;249;land;false;hills;1
307;246;189;109;land;false;plains;1
308;166;172;195;land;false;hills;1
309;217;243;212;land;false;plains;1
310;143;152;244;land;false;hills;1
311;178;216;214;land;false;hills;1
312;222;194;236;land;false;hills;1
313;232;108;238;land;false;hills;1
314;104;215;216;land;false;hills;1
315;213;129;225;land;false;hills;1
316;234;156;253;land;false;hills;1
317;165;210;161;land;false;hills;1
318;189;195;173;land;false;forest;1
319;215;149;160;land;false;hills;1
320;99;184;251;land;false;marsh;1
321;249;160;167;land;false;hills;1
322;193;221;143;land;false;hills;1
323;245;65;237;land;false;hills;1
324;222;90;194;land;false;plains;1
325;210;246;64;land;false;hills;1
326;213;215;87;land;false;hills;1
327;157;208;153;land;false;hills;1
328;225;159;151;land;false;hills;1
329;186;236;139;land;false;hills;1
330;226;213;211;land;false;hills;1
331;164;227;251;land;false;hills;1
332;232;146;135;land;false;hills;1
333;221;230;201;land;false;hills;1
334;167;207;192;land;false;hills;1
335;245;215;245;land;false;hills;1
336;189;226;216;land;false;hills;1
337;116;183;208;land;false;plains;1
338;251;37;252;land;false;hills;1
339;229;201;113;land;false;hills;1
340;153;111;241;land;false;hills;1
341;250;231;246;land;false;mountain;1
342;218;234;236;land;false;hills;1
343;210;136;210;land;false;hills;1
344;203;106;242;land;false;hills;1
345;193;197;207;land;false;plains;1
346;235;215;63;land;false;hills;1
347;244;233;160;land;false;hills;1
348;241;143;203;land;false;hills;1
349;226;156;219;land;false;hills;1
350;106;184;219;land;false;hills;1
351;181;205;239;land;false;hills;1
352;213;187;249;land;false;plains;1
353;75;244;188;land;false;hills;1
354;173;191;179;land;false;hills;1
355;195;126;247;land;true;plains;1
356;224;174;250;land;false;hills;1
357;168;182;152;land;false;hills;1
358;226;219;171;land;false;hills;1
359;217;191;189;land;false;hills;1
360;217;202;134;land;false;hills;1
361;137;240;126;land;false;hills;1
362;209;115;208;land;false;hills;1
363;200;149;253;land;false;hills;1
364;239;154;148;land;false;plains;1
365;120;222;203;land;false;forest;1
366;245;162;138;land;false;hills;1
367;171;236;202;land;false;hills;1
368;137;243;180;land;false;hills;1
369;103;226;249;land;false;hills;1
370;204;174;208;land;false;hills;1
371;229;158;226;land;false;hills;1
372;226;249;165;land;false;hills;1
373;115;224;224;land;false;plains;1
374;251;162;162;land;false;forest;1
375;68;245;199;land;false;hills;1
376;223;205;127;land;false;hills;1
377;180;217;127;land;false;hills;1
378;158;145;207;land;false;hills;1
379;239;105;168;land;false;marsh;1
380;250;131;211;land;false;hills;1
381;211;233;115;land;false;hills;1
382;218;225;174;land;false;hills;1
383;103;207;200;land;false;plains;1
384;169;253;186;land;true;plains;1
385;225;159;250;land;false;hills;1
386;194;209;112;land;false;plains;1
387;215;40;249;land;false;hills;1
388;148;248;221;land;false;hills;1
389;208;73;248;land;false;plains;1
390;177;249;125;land;false;hills;1
391;248;82;241;land;false;hills;1
392;124;247;191;land;false;jungle;1
393;212;77;214;land;false;hills;1
394;198;107;233;land;false;hills;1
395;55;229;248;land;false;hills;1
396;234;83;251;land;false;hills;1
397;127;169;213;land;false;hills;1
398;84;205;240;land;false;hills;1
399;113;186;225;land;false;forest;1
400;254;151;154;land;false;hills;1
401;215;160;140;land;false;plains;1
402;161;249;162;land;false;hills;1
403;160;110;233;land;false;plains;1
404;197;122;238;land;false;forest;1
405;225;209;201;land;false;hills;1
406;121;239;197;land;false;hills;1
407;231;70;238;land;false;hills;1
408;208;95;247;land;false;forest;1
409;191;220;218;land;false;hills;1
410;186;235;174;land;false;plains;1
411;211;115;232;land;false;hills;1
412;230;247;75;land;true;hills;1
413;142;202;197;land;false;hills;1
414;101;247;167;land;false;forest;1
415;174;169;190;land;false;hills;1
416;245;229;196;land;false;hills;1
417;217;252;212;land;false;plains;1
418;245;22;248;land;false;hills;1
419;104;204;223;land;false;hills;1
420;127;243;250;land;false;hills;1
421;250;240;14;land;false;hills;1
422;175;220;228;land;false;hills;1
423;230;247;39;land;false;hills;1
424;232;179;131;land;false;hills;1
425;235;184;177;land;false;plains;1
426;178;243;164;land;false;hills;1
427;244;213;116;land;false;hills;1
428;176;187;157;land;false;hills;1
429;214;150;194;land;false;mountain;1
430;209;228;195;land;false;plains;1
431;203;245;65;land;false;hills;1
432;226;79;225;land;false;hills;1
433;226;190;193;land;false;plains;1
434;173;159;171;land;false;hills;1
435;192;150;215;land;false;hills;1
436;234;147;223;land;false;hills;1
437;203;127;225;land;false;hills;1
438;199;245;151;land;false;hills;1
439;194;245;118;land;false;hills;1
440;225;249;230;land;false;hills;1
441;194;200;191;land;false;hills;1
442;189;76;245;land;false;hills;1
443;240;73;249;land;false;hills;1
444;129;253;142;land;true;forest;1
445;249;254;123;land;false;hills;1
446;72;220;210;land;false;hills;1
447;234;231;161;land;false;hills;1
448;224;155;128;land;false;hills;1
449;225;86;253;land;false;hills;1
450;165;191;165;land;true;plains;1
451;254;162;249;land;false;hills;1
452;238;254;170;land;false;hills;1
453;225;230;111;land;false;hills;1
454;227;144;238;land;true;hills;1
455;227;241;47;land;false;hills;1
456;145;250;183;land;false;plains;1
457;231;157;241;land;false;plains;1
458;215;102;199;land;false;jungle;1
459;136;242;169;land;false;forest;1
460;222;139;240;land;false;hills;1
461;192;80;239;land;false;plains;1
462;241;238;92;land;false;hills;1
463;246;122;152;land;false;hills;1
464;80;201;254;land;false;plains;1
465;220;112;212;land;false;hills;1
466;226;103;179;land;false;hills;1
467;222;132;228;land;false;plains;1
468;84;229;223;land;false;hills;1
469;224;225;152;land;false;hills;1
470;170;135;234;land;false;hills;1
471;218;225;207;land;false;hills;1
472;204;183;233;land;false;hills;1
473;219;94;240;land;false;hills;1
474;53;228;234;land;false;hills;1
475;182;173;177;land;false;hills;1
476;211;229;237;land;false;plains;1
477;235;154;187;land;false;hills;1
478;245;138;206;land;false;hills;1
479;230;191;106;land;false;plains;1
480;198;105;251;land;false;hills;1
481;236;188;108;land;false;hills;1
482;169;249;117;land;false;plains;1
483;212;158;241;land;false;hills;1
484;241;113;189;land;false;hills;1
485;198;151;241;land;false;hills;1
486;200;82;223;land;false;hills;1
487;126;232;189;land;false;hills;1
488;111;245;166;land;false;hills;1
489;132;234;143;land;false;hills;1
490;56;197;253;land;false;hills;1
491;231;226;247;land;false;urban;1
492;252;41;247;land;false;hills;1
493;171;240;244;land;false;hills;1
494;254;226;94;land;false;hills;1
495;144;232;187;land;false;hills;1
496;201;166;144;land;false;hills;1
497;60;210;253;land;false;hills;1
498;215;179;184;land;false;hills;1
499;221;234;193;land;false;hills;1
500;193;111;244;land;false;hills;1
501;48;239;217;land;false;hills;1
502;223;150;248;land;false;hills;1
503;102;234;214;land;false;hills;1
504;50;239;245;land;false;hills;1
505;205;183;219;land;false;hills;1
506;135;179;205;land;false;hills;1
507;199;230;159;land;false;hills;1
508;142;235;221;land;false;hills;1
509;206;221;220;land;false;hills;1
510;187;119;250;land;false;hills;1
511;208;146;212;land;false;hills;1
512;222;251;74;land;false;hills;1
513;209;250;58;land;false;mountain;1
514;142;154;205;land;false;hills;1
515;146;193;215;land;false;hills;1
516;163;147;245;land;false;hills;1
517;247;85;190;land;true;hills;1
518;124;210;201;land;false;hills;1
519;201;236;145;land;false;hills;1
520;185;219;139;land;false;mountain;1
521;217;170;170;land;false;hills;1
522;206;145;223;land;false;hills;1
523;121;240;228;land;false;plains;1
524;197;113;202;land;false;hills;1
525;227;157;120;land;false;hills;1
526;128;238;228;land;false;jungle;1
527;253;220;229;land;false;hills;1
528;194;197;181;land;false;hills;1
529;112;248;225;land;false;hills;1
530;231;79;212;land;false;hills;1
531;245;190;188;land;false;hills;1
532;251;208;148;land;false;hills;1
533;177;233;166;land;false;hills;1
534;137;210;238;land;false;forest;1
535;144;247;222;land;false;hills;1
536;109;235;168;land;false;hills;1
537;231;177;182;land;false;hills;1
538;253;135;172;land;false;hills;1
539;238;124;184;land;false;hills;1
540;207;155;188;land;false;hills;1
541;235;83;184;land;false;hills;1
542;232;129;205;land;false;hills;1
543;241;212;244;land;false;hills;1
544;215;195;247;land;false;hills;1
545;224;245;242;land;false;hills;1
546;234;57;251;land;false;hills;1
547;225;185;124;land;false;plains;1
548;171;226;179;land;false;hills;1
549;162;203;193;land;false;hills;1
550;175;179;152;land;true;hills;1
551;239;219;203;land;false;plains;1
552;41;254;210;land;false;hills;1
553;142;206;205;land;false;hills;1
554;231;172;118;land;false;hills;1
555;137;198;247;land;true;jungle;1
556;221;217;210;land;false;hills;1
557;122;207;217;land;false;hills;1
558;70;228;213;land;false;plains;1
559;211;217;110;land;false;hills;1
560;156;223;143;land;false;hills;1
561;207;140;210;land;false;hills;1
562;175;208;230;land;false;plains;1
563;136;170;246;land;false;hills;1
564;122;198;243;land;false;hills;1
565;212;103;235;land;false;hills;1
566;147;159;249;land;false;hills;1
567;201;156;211;land;false;jungle;1
568;200;151;155;land;false;hills;1
569;194;206;151;land;false;hills;1
570;127;197;211;land;false;hills;1
571;160;121;221;land;false;hills;1
572;156;186;228;land;false;hills;1
573;187;200;230;land;false;hills;1
574;89;234;218;land;false;hills;1
575;209;251;168;land;false;forest;1
576;252;124;232;land;false;hills;1
577;135;235;203;land;false;hills;1
578;233;228;142;land;false;hills;1
579;230;173;106;land;false;hills;1
580;246;102;167;land;false;hills;1
581;112;203;236;land;false;hills;1
582;199;184;139;land;false;hills;1
583;246;134;146;land;false;hills;1
584;243;125;212;land;false;hills;1
585;151;181;200;land;false;jungle;1
586;184;232;203;land;false;hills;1
587;199;127;183;land;false;hills;1
588;197;126;221;land;false;hills;1
589;151;147;244;land;false;hills;1
590;233;176;237;land;false;hills;1
591;166;202;144;land;false;hills;1
592;175;250;231;land;false;hills;1
593;176;145;227;land;false;hills;1
594;157;183;185;land;false;hills;1
595;238;71;193;land;false;hills;1
596;187;200;218;land;false;hills;1
597;146;183;229;land;false;hills;1
598;115;199;194;land;false;hills;1
599;215;178;216;land;false;hills;1
600;111;229;162;land;false;hills;1
601;75;221;254;land;false;hills;1
602;233;155;116;land;false;hills;1
603;160;222;249;land;false;hills;1
604;247;149;171;land;true;hills;1
605;172;125;222;land;false;hills;1
606;254;69;226;land;false;hills;1
607;18;252;237;land;false;hills;1
608;224;59;220;land;false;hills;1
609;212;61;236;land;false;hills;1
610;216;108;181;land;false;hills;1
611;140;250;141;land;true;hills;1
612;171;180;216;land;false;hills;1
613;157;162;198;land;false;plains;1
614;248;85;175;land;false;plains;1
615;134;224;224;land;false;hills;1
616;161;247;151;land;false;hills;1
617;132;217;232;land;false;plains;1
618;219;250;120;land;true;hills;1
619;137;210;219;land;false;plains;1
620;246;218;182;land;false;hills;1
621;207;247;90;land;false;hills;1
622;177;164;237;land;false;hills;1
623;216;169;116;land;false;hills;1
624;186;253;76;land;false;hills;1
625;165;210;140;land;false;hills;1
626;146;155;204;land;false;hills;1
627;227;190;243;land;false;hills;1
628;235;208;129;land;false;hills;1
629;206;142;246;land;false;hills;1
630;155;186;174;land;false;jungle;1
631;166;251;233;land;false;hills;1
632;125;158;233;land;false;plains;1
633;188;219;94;land;false;hills;1
634;200;155;167;land;false;hills;1
635;186;211;210;land;false;hills;1
636;252;123;141;land;false;hills;1
637;183;167;196;land;false;plains;1
638;233;135;253;land;false;hills;1
639;242;216;143;land;true;hills;1
640;212;163;158;land;false;hills;1
641;166;229;175;land;false;hills;1
642;187;179;236;land;false;hills;1
643;244;127;207;land;false;hills;1
644;225;246;141;land;false;plains;1
645;210;209;88;land;false;hills;1
646;135;194;210;land;false;hills;1
647;194;249;80;land;false;plains;1
648;247;98;223;land;false;hills;1
649;243;202;196;land;false;hills;1
650;219;224;150;land;false;hills;1
651;245;171;184;land;false;plains;1
652;185;236;237;land;false;hills;1
653;146;153;205;land;false;plains;1
654;205;232;161;land;false;hills;1
655;143;176;214;land;false;plains;1
656;180;174;225;land;false;jungle;1
657;85;236;217;land;false;hills;1
658;250;251;176;land;false;hills;1
659;251;123;221;land;false;hills;1
660;223;234;78;land;false;hills;1
661;192;88;237;land;false;hills;1
662;222;238;190;land;false;forest;1
663;249;198;190;land;false;hills;1
664;253;121;135;land;false;plains;1
665;252;140;119;land;false;hills;1
666;188;171;203;land;false;hills;1
667;140;253;229;land;true;hills;1
668;158;239;111;land;false;hills;1
669;185;183;246;land;false;hills;1
670;235;213;234;land;false;plains;1
671;138;209;216;land;false;hills;1
672;231;121;181;land;false;hills;1
673;243;228;201;land;false;hills;1
674;218;229;66;land;false;hills;1
675;175;184;155;land;false;hills;1
676;237;246;181;land;false;hills;1
677;199;134;181;land;false;hills;1
678;115;223;176;land;false;hills;1
679;222;208;95;land;false;hills;1
680;206;247;234;land;false;mountain;1
681;172;231;170;land;false;plains;1
682;226;147;234;land;false;hills;1
683;225;187;243;land;false;plains;1
684;217;219;175;land;false;hills;1
685;207;192;236;land;false;hills;1
686;153;172;192;land;false;hills;1
687;209;232;166;land;true;plains;1
688;217;143;227;land;false;hills;1
689;179;250;116;land;false;hills;1
690;202;122;191;land;false;hills;1
691;90;178;240;land;true;jungle;1
692;201;254;66;land;false;hills;1
693;175;253;100;land;true;hills;1
694;240;198;183;land;false;hills;1
695;199;205;107;land;false;hills;1
696;57;246;234;land;false;hills;1
697;226;225;201;land;false;hills;1
698;233;148;153;land;false;hills;1
699;172;219;194;land;false;hills;1
700;229;249;182;land;false;hills;1
701;247;224;93;land;false;hills;1
702;252;248;87;land;false;hills;1
703;208;249;187;land;false;plains;1
704;203;192;178;land;false;hills;1
705;84;231;217;land;false;hills;1
706;87;176;249;land;false;plains;1
707;225;249;76;land;false;forest;1
708;166;225;165;land;false;hills;1
709;205;252;82;land;false;jungle;1
710;178;155;196;land;false;hills;1
711;254;150;219;land;false;hills;1
712;201;210;241;land;false;hills;1
713;234;215;155;land;false;hills;1
714;231;71;202;land;false;hills;1
715;125;233;227;land;false;hills;1
716;157;189;156;land;false;hills;1
717;186;195;210;land;false;plains;1
718;156;251;165;land;false;forest;1
719;176;247;185;land;false;hills;1
720;185;69;252;land;false;mountain;1
721;192;235;221;land;false;hills;1
722;252;102;241;land;false;hills;1
723;192;248;114;land;false;hills;1
724;156;210;187;land;false;plains;1
725;147;252;240;land;false;hills;1
726;233;247;50;land;false;hills;1
727;217;233;189;land;false;hills;1
728;211;183;217;land;false;hills;1
729;182;241;240;land;false;hills;1
730;194;228;108;land;false;hills;1
731;221;162;175;land;false;plains;1
732;201;168;148;land;false;hills;1
733;224;243;72;land;true;hills;1
734;170;145;206;land;false;hills;1
735;198;233;231;land;false;hills;1
736;174;172;238;land;false;hills;1
737;196;250;67;land;false;hills;1
738;173;153;181;land;false;hills;1
739;177;245;136;land;true;plains;1
740;112;216;229;land;true;hills;1
741;231;113;253;land;false;hills;1
742;247;151;135;land;false;hills;1
743;198;87;253;land;false;hills;1
744;250;246;78;land;false;hills;1
745;166;225;254;land;false;hills;1
746;178;208;221;land;false;plains;1
747;87;217;231;land;false;hills;1
748;140;230;132;land;false;hills;1
749;197;239;101;land;true;jungle;1
750;240;238;172;land;false;hills;1
751;216;245;180;land;false;hills;1
752;191;189;140;land;false;hills;1
753;191;71;251;land;false;hills;1
754;191;246;133;land;true;hills;1
755;245;242;113;land;false;plains;1
756;181;250;89;land;true;jungle;1
757;251;101;204;land;false;hills;1
758;245;184;130;land;false;hills;1
759;174;140;231;land;false;hills;1
760;163;88;254;land;false;hills;1
761;171;211;186;land;false;hills;1
762;210;230;158;land;false;hills;1
763;249;229;248;land;false;jungle;1
764;120;180;206;land;false;hills;1
765;227;209;129;land;false;hills;1
766;103;251;169;land;false;hills;1
767;166;202;198;land;false;hills;1
768;233;234;114;land;false;hills;1
769;127;237;143;land;false;hills;1
770;171;140;220;land;false;hills;1
771;204;158;250;land;false;hills;1
772;160;211;221;land;false;forest;1
773;227;102;183;land;false;hills;1
774;230;232;93;land;false;hills;1
775;224;240;62;land;false;hills;1
776;196;138;244;land;false;hills;1
777;181;132;222;land;false;hills;1
778;192;82;246;land;false;hills;1
779;157;197;179;land;false;hills;1
780;137;156;215;land;false;plains;1
781;112;247;219;land;false;hills;1
782;236;217;210;land;false;hills;1
783;241;76;216;land;false;hills;1
784;167;156;200;land;false;hills;1
785;134;171;199;land;false;hills;1
786;223;136;214;land;false;hills;1
787;185;222;133;land;false;hills;1
788;185;233;236;land;false;hills;1
789;220;165;200;land;false;hills;1
790;192;153;241;land;false;mountain;1
791;211;219;166;land;false;hills;1
792;145;193;199;land;false;hills;1
793;182;220;160;land;false;hills;1
794;181;183;181;land;false;plains;1
795;250;133;248;land;false;hills;1
796;132;154;240;land;false;hills;1
797;190;190;121;land;false;plains;1
798;240;134;155;land;false;jungle;1
799;250;252;169;land;false;hills;1
800;133;234;195;land;false;hills;1
801;217;137;192;land;false;hills;1
802;243;205;167;land;false;hills;1
803;215;216;147;land;false;hills;1
804;82;237;242;land;false;hills;1
805;126;247;132;land;false;hills;1
806;83;217;229;land;true;hills;1
807;64;240;245;land;false;hills;1
808;249;161;165;land;false;hills;1
809;207;142;236;land;false;hills;1
810;134;207;163;land;false;hills;1
811;132;236;190;land;false;hills;1
812;241;250;216;land;false;hills;1
813;150;196;166;land;false;hills;1
814;234;201;76;land;false;hills;1
815;156;113;239;land;false;plains;1
816;209;192;197;land;false;jungle;1
817;194;189;241;land;false;forest;1
818;208;229;98;land;false;hills;1
819;249;159;162;land;false;hills;1
820;225;181;175;land;false;hills;1
