149;supply_node;2995.00;10.50;1317.00;3.01;0
149;bunker;3014.00;11.68;1348.00;4.64;0
149;bunker;3023.00;12.60;1369.00;2.48;0
149;bunker;2969.00;14.10;1371.00;4.05;0
149;bunker;2996.00;12.30;1351.00;0.43;0
149;bunker;2981.00;14.10;1374.00;3.09;0
149;bunker;3013.00;12.43;1363.00;6.11;0
149;bunker;3007.00;12.23;1372.00;3.95;0
149;bunker;3028.00;13.25;1365.00;5.16;0
149;bunker;3018.00;12.15;1370.00;3.00;0
149;bunker;3005.00;10.90;1331.00;4.56;0
149;bunker;2988.00;10.75;1332.00;0.94;0
149;bunker;2996.00;10.65;1340.00;3.60;0
149;bunker;3027.00;13.55;1382.00;1.44;0
149;bunker;3020.00;11.85;1321.00;1.55;0
149;bunker;3009.00;12.78;1379.00;5.67;0
149;bunker;2963.00;14.48;1362.00;2.05;0
149;bunker;3009.00;10.75;1339.00;4.71;0
149;bunker;3037.00;13.70;1371.00;1.45;0
149;bunker;2985.00;14.25;1370.00;4.11;0
149;bunker;3021.00;12.10;1341.00;0.50;0
149;bunker;3033.00;13.60;1375.00;2.05;0
149;bunker;3022.00;12.68;1357.00;6.18;0
149;bunker;3003.00;13.15;1387.00;1.10;0
149;bunker;2976.00;13.50;1348.00;5.22;0
149;bunker;2974.00;15.00;1361.00;0.50;0
149;bunker;3021.00;11.90;1335.00;4.62;0
149;bunker;3001.00;12.30;1381.00;5.83;0
149;bunker;2992.00;13.20;1360.00;3.67;0
149;bunker;2999.00;12.43;1369.00;0.40;0
149;bunker;2993.00;10.85;1342.00;1.61;0
149;bunker;3032.00;14.15;1343.00;5.73;0
149;bunker;3039.00;13.80;1349.00;2.12;0
149;bunker;2958.00;14.20;1361.00;3.68;0
149;bunker;2999.00;10.38;1319.00;0.06;0
149;bunker;2993.00;10.62;1327.00;4.18;0
149;bunker;3015.00;11.65;1330.00;4.28;0
149;anti_air_building;3005.00;10.62;1324.00;2.12;0
149;anti_air_building;3020.00;12.38;1372.00;4.79;0
149;anti_air_building;3017.00;12.40;1359.00;1.17;0
149;synthetic_refinery;3009.00;11.70;1348.00;4.18;0
149;fuel_silo;3007.00;10.70;1335.00;0.57;0
149;radar_station;2999.00;12.38;1352.00;3.92;0
149;rocket_site;3042.00;14.73;1356.00;5.90;0
149;nuclear_reactor;3023.00;12.80;1355.00;2.63;0
124;arms_factory;2964.00;14.95;1437.00;3.44;0
124;arms_factory;2941.00;14.65;1413.00;4.64;0
124;arms_factory;2972.00;15.35;1401.00;2.48;0
124;arms_factory;2927.00;14.20;1379.00;0.32;0
124;arms_factory;2964.00;14.48;1392.00;0.43;0
124;arms_factory;2976.00;14.38;1387.00;4.55;0
124;industrial_complex;2938.00;13.18;1404.00;0.93;0
124;industrial_complex;2968.00;15.40;1451.00;2.49;0
124;industrial_complex;2948.00;14.90;1415.00;5.15;0
124;industrial_complex;3003.00;16.30;1426.00;2.99;0
124;industrial_complex;2979.00;14.82;1457.00;4.20;0
124;industrial_complex;2971.00;14.30;1377.00;0.94;0
124;air_base;2955.00;14.53;1452.00;3.60;0
124;supply_node;2968.00;16.23;1415.00;0.42;0
124;supply_node;2944.00;13.48;1404.00;4.46;0
124;supply_node;3004.00;15.05;1401.00;5.94;0
124;supply_node;2994.00;14.90;1392.00;2.59;0
124;supply_node;2951.00;14.70;1367.00;0.35;0
124;supply_node;2995.00;15.50;1443.00;1.83;0
124;supply_node;2985.00;17.30;1437.00;4.76;0
124;supply_node;2940.00;14.60;1415.00;1.07;0
124;supply_node;2933.00;13.40;1397.00;4.00;0
124;supply_node;2950.00;14.73;1385.00;0.65;0
124;supply_node;2977.00;14.55;1462.00;3.24;0
124;supply_node;2988.00;15.28;1453.00;6.18;0
124;supply_node;2976.00;16.62;1428.00;1.37;0
124;supply_node;2927.00;14.18;1380.00;5.41;0
124;supply_node;2983.00;16.70;1415.00;2.07;0
124;supply_node;2957.00;14.82;1445.00;3.54;0
124;supply_node;2981.00;13.48;1381.00;1.30;0
124;supply_node;2954.00;15.15;1417.00;2.78;0
124;supply_node;2992.00;17.15;1427.00;5.72;0
124;supply_node;2978.00;14.90;1393.00;2.02;0
124;supply_node;2958.00;14.57;1405.00;4.95;0
124;supply_node;2969.00;15.50;1453.00;1.60;0
124;supply_node;2964.00;15.98;1474.00;3.09;0
124;supply_node;2976.00;15.98;1443.00;0.84;0
124;supply_node;2966.00;15.30;1436.00;2.32;0
124;supply_node;2951.00;14.45;1433.00;5.25;0
124;supply_node;2962.00;15.57;1426.00;3.02;0
124;supply_node;3003.00;16.60;1421.00;4.49;0
124;supply_node;2996.00;16.43;1414.00;1.14;0
124;supply_node;2975.00;16.15;1405.00;3.73;0
124;supply_node;2990.00;16.35;1403.00;0.38;0
124;supply_node;2966.00;14.40;1398.00;3.32;0
124;supply_node;2952.00;13.90;1396.00;5.90;0
124;supply_node;2942.00;13.48;1393.00;2.56;0
124;supply_node;2961.00;14.07;1390.00;4.03;0
124;supply_node;2970.00;14.20;1383.00;1.79;0
124;supply_node;2937.00;14.20;1384.00;4.72;0
124;supply_node;2960.00;14.90;1378.00;6.21;0
124;supply_node;2946.00;14.15;1376.00;3.96;0
124;supply_node;2935.00;14.30;1371.00;5.44;0
124;bunker;2957.00;14.70;1450.00;2.19;0
124;bunker;2927.00;14.40;1376.00;4.85;0
124;bunker;2991.00;16.98;1435.00;1.23;0
124;bunker;2982.00;14.53;1391.00;2.79;0
124;bunker;2975.00;15.55;1451.00;0.63;0
124;bunker;2966.00;16.15;1418.00;3.30;0
124;bunker;2991.00;16.40;1402.00;5.96;0
124;bunker;2984.00;16.73;1407.00;2.70;0
124;bunker;2959.00;14.50;1382.00;3.90;0
124;bunker;2974.00;15.65;1448.00;1.74;0
124;bunker;2942.00;13.85;1389.00;4.41;0
124;bunker;2953.00;14.95;1378.00;5.97;0
124;bunker;2937.00;13.15;1404.00;2.35;0
124;bunker;2946.00;14.60;1413.00;0.19;0
124;bunker;2978.00;16.85;1423.00;1.39;0
124;bunker;2964.00;14.45;1390.00;4.42;0
124;bunker;2963.00;14.95;1406.00;2.26;0
124;bunker;2967.00;16.00;1426.00;4.92;0
124;bunker;2964.00;14.85;1442.00;0.19;0
124;bunker;2949.00;14.70;1385.00;2.86;0
124;bunker;2958.00;15.32;1420.00;0.70;0
124;bunker;2936.00;12.98;1396.00;1.91;0
124;bunker;2990.00;14.98;1454.00;4.93;0
124;bunker;2934.00;14.30;1371.00;1.31;0
124;bunker;2952.00;14.40;1392.00;3.97;0
124;bunker;2977.00;16.08;1404.00;0.35;0
124;bunker;3001.00;15.40;1404.00;3.37;0
124;bunker;2992.00;17.00;1423.00;6.04;0
124;bunker;2970.00;14.20;1383.00;2.42;0
124;bunker;2995.00;16.85;1410.00;0.26;0
124;bunker;2937.00;14.35;1380.00;0.36;0
124;bunker;2993.00;15.73;1442.00;4.48;0
124;bunker;2987.00;14.48;1391.00;0.86;0
124;bunker;2978.00;14.57;1464.00;3.88;0
124;bunker;2954.00;13.93;1440.00;5.09;0
124;bunker;2967.00;14.55;1401.00;2.93;0
124;bunker;3000.00;16.75;1423.00;5.59;0
124;bunker;2968.00;16.20;1470.00;0.87;0
124;bunker;2956.00;14.40;1371.00;4.99;0
124;bunker;2978.00;13.95;1385.00;1.38;0
124;anti_air_building;2964.00;15.43;1411.00;4.04;0
124;anti_air_building;2973.00;15.03;1394.00;5.60;0
124;anti_air_building;2948.00;14.20;1410.00;3.44;0
124;synthetic_refinery;2955.00;14.20;1434.00;4.64;0
124;fuel_silo;2933.00;13.40;1395.00;2.48;0
124;radar_station;2966.00;16.20;1422.00;5.18;0
124;rocket_site;2982.00;14.12;1463.00;0.43;0
124;nuclear_reactor;2970.00;14.38;1387.00;3.09;0
116;arms_factory;3062.00;14.70;1456.00;2.41;0
116;arms_factory;3082.00;15.05;1409.00;0.26;0
116;arms_factory;3095.00;16.45;1404.00;0.36;0
116;arms_factory;3068.00;11.60;1436.00;4.48;0
116;arms_factory;3054.00;12.20;1418.00;0.86;0
116;arms_factory;3053.00;13.00;1414.00;3.52;0
116;industrial_complex;3028.00;14.10;1420.00;0.26;0
116;industrial_complex;3032.00;13.93;1389.00;2.93;0
116;industrial_complex;3010.00;14.15;1460.00;5.59;0
116;industrial_complex;3065.00;14.57;1392.00;1.97;0
116;industrial_complex;3036.00;14.75;1485.00;4.99;0
116;industrial_complex;3005.00;15.95;1431.00;6.20;0
116;air_base;3081.00;11.90;1438.00;4.04;0
116;supply_node;3053.00;15.38;1466.00;1.34;0
116;supply_node;3041.00;12.60;1438.00;2.81;0
116;supply_node;3023.00;15.35;1412.00;5.76;0
116;supply_node;3036.00;15.25;1469.00;3.51;0
116;supply_node;3054.00;11.90;1428.00;4.99;0
116;supply_node;3035.00;14.20;1391.00;1.64;0
116;supply_node;3098.00;15.45;1412.00;4.23;0
116;supply_node;3065.00;13.25;1448.00;0.88;0
116;supply_node;3088.00;11.90;1434.00;3.81;0
116;supply_node;3089.00;15.38;1394.00;0.11;0
116;supply_node;3022.00;15.45;1467.00;3.05;0
116;supply_node;3037.00;15.20;1482.00;4.53;0
116;supply_node;3052.00;12.73;1402.00;2.29;0
116;supply_node;3086.00;15.70;1405.00;5.23;0
116;supply_node;3033.00;14.70;1455.00;0.42;0
116;supply_node;3015.00;14.60;1398.00;4.46;0
116;supply_node;3050.00;14.15;1448.00;5.94;0
116;supply_node;3101.00;15.93;1396.00;2.59;0
116;supply_node;3005.00;14.15;1451.00;0.35;0
116;supply_node;3058.00;12.75;1415.00;1.83;0
116;supply_node;3025.00;14.98;1398.00;4.76;0
116;supply_node;3016.00;14.20;1443.00;1.07;0
116;supply_node;3064.00;13.53;1403.00;4.00;0
116;supply_node;3024.00;14.90;1429.00;0.65;0
116;supply_node;3074.00;15.50;1390.00;3.24;0
116;supply_node;3004.00;13.53;1462.00;6.18;0
116;supply_node;3044.00;14.53;1458.00;1.37;0
116;supply_node;3062.00;14.85;1459.00;5.41;0
116;supply_node;3017.00;14.35;1457.00;2.07;0
116;supply_node;3028.00;14.38;1444.00;3.54;0
116;supply_node;3058.00;12.70;1439.00;1.30;0
116;supply_node;3074.00;11.75;1439.00;2.78;0
116;supply_node;3005.00;15.12;1438.00;5.72;0
116;supply_node;3065.00;11.50;1431.00;2.02;0
116;supply_node;3013.00;15.20;1428.00;4.95;0
116;supply_node;3077.00;11.98;1428.00;1.60;0
116;supply_node;3034.00;13.62;1427.00;3.09;0
116;supply_node;3045.00;12.43;1422.00;0.84;0
116;supply_node;3086.00;13.53;1421.00;2.32;0
116;supply_node;3069.00;12.15;1420.00;5.25;0
116;supply_node;3033.00;14.03;1416.00;3.02;0
116;supply_node;3012.00;15.60;1413.00;4.49;0
116;supply_node;3078.00;14.23;1413.00;1.14;0
116;supply_node;3044.00;13.12;1410.00;3.73;0
116;supply_node;3034.00;15.05;1404.00;0.38;0
116;supply_node;3074.00;15.40;1402.00;3.32;0
116;supply_node;3045.00;13.20;1394.00;5.90;0
116;supply_node;3060.00;13.93;1392.00;2.56;0
116;supply_node;3052.00;14.62;1385.00;4.03;0
116;supply_node;3042.00;14.85;1382.00;1.79;0
116;supply_node;3064.00;15.30;1382.00;4.72;0
116;supply_node;3076.00;16.80;1378.00;6.21;0
116;bunker;3040.00;15.55;1481.00;4.25;0
116;bunker;3028.00;14.20;1450.00;4.35;0
116;bunker;3022.00;15.50;1466.00;2.19;0
116;bunker;3008.00;13.65;1458.00;4.85;0
116;bunker;3045.00;12.88;1400.00;1.23;0
116;bunker;3023.00;14.68;1425.00;2.79;0
116;bunker;3028.00;14.38;1416.00;0.63;0
116;bunker;3008.00;14.40;1441.00;3.30;0
116;bunker;3023.00;15.10;1401.00;5.96;0
116;bunker;3070.00;13.20;1449.00;2.70;0
116;bunker;3054.00;12.50;1401.00;3.90;0
116;bunker;3029.00;14.45;1454.00;1.74;0
116;bunker;3047.00;12.30;1422.00;4.41;0
116;bunker;3041.00;13.73;1403.00;5.97;0
116;bunker;3102.00;16.40;1400.00;2.35;0
116;bunker;3056.00;15.38;1456.00;0.19;0
116;bunker;3090.00;15.68;1398.00;1.39;0
116;bunker;3016.00;15.32;1422.00;4.42;0
116;bunker;3063.00;11.95;1422.00;2.26;0
116;bunker;3029.00;14.45;1415.00;4.92;0
116;bunker;3069.00;14.65;1396.00;0.19;0
116;bunker;3039.00;13.98;1413.00;2.86;0
116;bunker;3071.00;13.38;1411.00;0.70;0
116;bunker;3052.00;12.90;1415.00;1.91;0
116;bunker;3011.00;13.75;1455.00;4.93;0
116;bunker;3074.00;16.18;1382.00;1.31;0
116;bunker;3080.00;12.65;1425.00;3.97;0
116;bunker;3083.00;15.70;1401.00;0.35;0
116;bunker;3064.00;14.68;1391.00;3.37;0
116;bunker;3014.00;14.50;1397.00;6.04;0
116;bunker;3070.00;11.35;1433.00;2.42;0
116;bunker;3008.00;13.75;1454.00;0.26;0
116;bunker;3010.00;15.60;1415.00;0.36;0
116;bunker;3043.00;14.60;1464.00;4.48;0
116;bunker;3035.00;14.07;1432.00;0.86;0
116;bunker;3068.00;14.30;1403.00;3.88;0
116;bunker;3041.00;12.57;1437.00;5.09;0
116;bunker;3072.00;15.28;1400.00;2.93;0
116;bunker;3099.00;16.55;1405.00;5.59;0
116;bunker;3049.00;14.20;1450.00;0.87;0
116;bunker;3055.00;15.35;1469.00;4.99;0
116;bunker;3087.00;12.05;1437.00;1.38;0
116;bunker;3085.00;14.00;1417.00;4.04;0
116;bunker;3018.00;14.60;1441.00;5.60;0
116;bunker;3035.00;14.20;1392.00;3.44;0
116;bunker;3060.00;11.85;1429.00;4.64;0
116;bunker;3076.00;11.62;1436.00;2.48;0
116;bunker;3034.00;15.07;1474.00;4.05;0
116;bunker;3063.00;12.23;1439.00;0.43;0
116;bunker;3052.00;14.62;1385.00;3.09;0
116;bunker;3043.00;14.43;1386.00;6.11;0
116;bunker;3069.00;15.60;1386.00;3.95;0
116;anti_air_building;3049.00;11.45;1431.00;5.16;0
116;anti_air_building;3058.00;12.15;1426.00;3.00;0
116;anti_air_building;3078.00;15.70;1389.00;4.56;0
116;synthetic_refinery;3012.00;15.45;1410.00;0.94;0
116;fuel_silo;3024.00;15.48;1468.00;3.60;0
116;radar_station;3053.00;11.70;1432.00;0.61;0
116;rocket_site;3065.00;14.03;1396.00;1.55;0
116;nuclear_reactor;3057.00;14.78;1451.00;5.67;0
161;arms_factory;3052.00;11.93;1324.00;3.37;0
161;arms_factory;3042.00;14.50;1341.00;6.04;0
161;arms_factory;3064.00;14.98;1352.00;2.42;0
161;arms_factory;3048.00;15.90;1376.00;0.26;0
161;arms_factory;3058.00;12.00;1325.00;0.36;0
161;arms_factory;3061.00;14.73;1358.00;4.48;0
161;industrial_complex;3073.00;11.90;1311.00;0.86;0
161;industrial_complex;3055.00;16.25;1377.00;3.88;0
161;industrial_complex;3060.00;14.30;1348.00;5.09;0
161;industrial_complex;3057.00;15.20;1361.00;2.93;0
161;industrial_complex;3058.00;11.45;1321.00;5.59;0
161;industrial_complex;3061.00;14.25;1343.00;0.87;0
161;air_base;3068.00;12.65;1323.00;4.99;0
161;supply_node;3070.00;16.62;1358.00;0.84;0
161;supply_node;3052.00;14.40;1354.00;4.88;0
161;supply_node;3044.00;14.45;1342.00;0.07;0
161;supply_node;3055.00;11.55;1323.00;3.01;0
161;supply_node;3051.00;16.27;1372.00;5.59;0
161;supply_node;3066.00;11.80;1320.00;2.24;0
161;supply_node;3075.00;12.03;1311.00;5.18;0
161;supply_node;3061.00;16.05;1373.00;0.38;0
161;supply_node;3059.00;15.65;1363.00;4.42;0
161;supply_node;3063.00;14.75;1349.00;5.89;0
161;supply_node;3055.00;14.00;1342.00;2.54;0
161;supply_node;3070.00;15.40;1342.00;0.31;0
161;supply_node;3062.00;13.88;1334.00;1.78;0
161;supply_node;3040.00;14.18;1333.00;4.72;0
161;supply_node;3051.00;13.88;1332.00;1.02;0
161;supply_node;3070.00;14.57;1330.00;3.96;0
161;supply_node;3045.00;12.75;1324.00;0.61;0
161;supply_node;3075.00;14.23;1322.00;3.19;0
161;bunker;3056.00;13.80;1337.00;5.67;0
161;bunker;3055.00;14.12;1351.00;2.05;0
161;bunker;3065.00;14.90;1348.00;4.71;0
161;bunker;3047.00;14.25;1339.00;1.45;0
161;bunker;3073.00;15.57;1341.00;4.11;0
161;bunker;3075.00;13.68;1319.00;0.50;0
161;bunker;3050.00;16.20;1371.00;2.05;0
161;bunker;3071.00;14.98;1332.00;6.18;0
161;bunker;3075.00;16.80;1361.00;1.10;0
161;bunker;3058.00;11.85;1324.00;5.22;0
161;bunker;3054.00;15.95;1365.00;0.50;0
161;bunker;3063.00;16.10;1371.00;4.62;0
161;bunker;3046.00;12.93;1327.00;5.83;0
161;bunker;3062.00;13.88;1334.00;3.67;0
161;bunker;3074.00;12.50;1314.00;0.40;0
161;bunker;3064.00;11.30;1318.00;1.61;0
161;bunker;3055.00;13.23;1330.00;5.73;0
161;bunker;3043.00;14.30;1336.00;2.12;0
161;anti_air_building;3069.00;15.12;1347.00;3.68;0
161;anti_air_building;3057.00;14.12;1344.00;0.06;0
161;anti_air_building;3067.00;16.33;1362.00;4.18;0
161;synthetic_refinery;3043.00;13.85;1331.00;4.28;0
161;fuel_silo;3061.00;12.98;1329.00;2.12;0
161;radar_station;3058.00;14.10;1344.00;5.10;0
161;rocket_site;3048.00;14.20;1336.00;1.17;0
161;nuclear_reactor;3040.00;14.18;1333.00;4.18;0
156;arms_factory;3110.00;16.70;1371.00;4.92;0
156;arms_factory;3078.00;16.80;1370.00;0.19;0
156;arms_factory;3112.00;17.68;1322.00;2.86;0
156;arms_factory;3120.00;17.05;1324.00;0.70;0
156;arms_factory;3084.00;17.35;1370.00;1.91;0
156;arms_factory;3113.00;18.20;1336.00;4.93;0
156;industrial_complex;3093.00;15.35;1317.00;1.31;0
156;industrial_complex;3095.00;17.27;1349.00;3.97;0
156;industrial_complex;3082.00;16.50;1336.00;0.35;0
156;industrial_complex;3098.00;16.08;1317.00;3.37;0
156;industrial_complex;3104.00;17.50;1327.00;6.04;0
156;industrial_complex;3082.00;16.70;1353.00;2.42;0
156;air_base;3119.00;18.00;1334.00;0.26;0
156;supply_node;3103.00;17.93;1330.00;2.05;0
156;supply_node;3119.00;17.27;1323.00;4.64;0
156;supply_node;3084.00;12.98;1313.00;1.29;0
156;supply_node;3091.00;16.90;1345.00;4.23;0
156;supply_node;3107.00;17.20;1368.00;0.53;0
156;supply_node;3121.00;16.45;1362.00;3.47;0
156;supply_node;3082.00;17.02;1366.00;4.94;0
156;supply_node;3141.00;13.85;1333.00;2.70;0
156;supply_node;3132.00;14.45;1340.00;4.18;0
156;supply_node;3088.00;16.85;1356.00;0.84;0
156;supply_node;3079.00;16.23;1331.00;4.88;0
156;supply_node;3101.00;17.20;1357.00;0.07;0
156;supply_node;3086.00;17.45;1380.00;3.01;0
156;supply_node;3091.00;17.10;1332.00;5.59;0
156;supply_node;3103.00;16.65;1321.00;2.24;0
156;supply_node;3113.00;17.40;1357.00;5.18;0
156;supply_node;3099.00;16.93;1381.00;0.38;0
156;supply_node;3094.00;17.35;1370.00;4.42;0
156;supply_node;3071.00;16.60;1369.00;5.89;0
156;supply_node;3130.00;14.15;1354.00;2.54;0
156;supply_node;3078.00;16.25;1351.00;0.31;0
156;supply_node;3121.00;16.98;1349.00;1.78;0
156;supply_node;3106.00;17.70;1346.00;4.72;0
156;supply_node;3115.00;18.27;1341.00;1.02;0
156;supply_node;3081.00;16.25;1341.00;3.96;0
156;supply_node;3099.00;17.98;1338.00;0.61;0
156;supply_node;3123.00;16.20;1333.00;3.19;0
156;supply_node;3112.00;18.18;1332.00;6.13;0
156;supply_node;3131.00;14.82;1328.00;1.33;0
156;supply_node;3086.00;14.88;1323.00;5.37;0
156;supply_node;3128.00;15.57;1320.00;2.02;0
156;supply_node;3094.00;15.65;1319.00;3.50;0
156;supply_node;3111.00;17.70;1318.00;1.26;0
156;supply_node;3102.00;16.55;1312.00;2.73;0
156;bunker;3107.00;17.12;1365.00;6.18;0
156;bunker;3090.00;17.25;1369.00;1.10;0
156;bunker;3081.00;13.35;1317.00;5.22;0
156;bunker;3098.00;17.93;1338.00;0.50;0
156;bunker;3131.00;14.53;1337.00;4.62;0
156;bunker;3140.00;13.75;1337.00;5.83;0
156;bunker;3079.00;16.62;1354.00;3.67;0
156;bunker;3119.00;17.48;1331.00;0.40;0
156;bunker;3106.00;17.55;1348.00;1.61;0
156;bunker;3113.00;17.80;1318.00;5.73;0
156;bunker;3103.00;16.65;1311.00;2.12;0
156;bunker;3089.00;16.70;1385.00;3.68;0
156;bunker;3082.00;16.40;1335.00;0.06;0
156;bunker;3088.00;16.88;1341.00;4.18;0
156;bunker;3126.00;15.85;1321.00;4.28;0
156;bunker;3113.00;18.20;1336.00;2.12;0
156;bunker;3134.00;14.80;1327.00;4.79;0
156;bunker;3104.00;17.25;1357.00;1.17;0
156;bunker;3122.00;17.15;1344.00;4.18;0
156;bunker;3099.00;16.25;1318.00;0.57;0
156;bunker;3113.00;17.15;1360.00;4.69;0
156;bunker;3099.00;17.25;1375.00;5.90;0
156;bunker;3086.00;16.77;1352.00;2.63;0
156;bunker;3131.00;14.15;1355.00;5.30;0
156;bunker;3084.00;16.40;1340.00;1.68;0
156;bunker;3100.00;17.02;1325.00;4.34;0
156;bunker;3098.00;17.70;1331.00;1.07;0
156;bunker;3085.00;16.05;1327.00;2.29;0
156;bunker;3123.00;16.35;1323.00;0.13;0
156;bunker;3113.00;18.27;1338.00;4.25;0
156;bunker;3122.00;16.40;1361.00;4.35;0
156;bunker;3077.00;16.83;1369.00;2.19;0
156;bunker;3090.00;17.18;1333.00;4.85;0
156;bunker;3076.00;16.93;1369.00;0.13;0
156;anti_air_building;3099.00;16.30;1317.00;2.80;0
156;anti_air_building;3105.00;17.55;1327.00;0.63;0
156;anti_air_building;3124.00;16.12;1365.00;3.30;0
156;synthetic_refinery;3120.00;17.55;1334.00;4.86;0
156;fuel_silo;3098.00;17.40;1328.00;1.24;0
156;radar_station;3107.00;17.50;1349.00;4.41;0
156;rocket_site;3113.00;17.65;1350.00;1.75;0
156;nuclear_reactor;3090.00;15.05;1321.00;3.30;0
133;arms_factory;3166.00;12.80;1360.00;5.22;0
133;arms_factory;3128.00;15.90;1400.00;3.06;0
133;arms_factory;3173.00;11.80;1371.00;3.16;0
133;arms_factory;3164.00;12.55;1353.00;1.00;0
133;arms_factory;3135.00;14.15;1364.00;3.67;0
133;arms_factory;3135.00;12.45;1426.00;0.05;0
133;industrial_complex;3186.00;12.18;1364.00;1.61;0
133;industrial_complex;3196.00;13.73;1395.00;5.73;0
133;industrial_complex;3145.00;13.80;1365.00;0.65;0
133;industrial_complex;3135.00;14.12;1414.00;4.78;0
133;industrial_complex;3141.00;12.70;1423.00;0.06;0
133;industrial_complex;3138.00;15.05;1391.00;4.18;0
133;air_base;3173.00;11.93;1381.00;0.56;0
133;supply_node;3145.00;14.80;1396.00;2.32;0
133;supply_node;3118.00;14.68;1419.00;5.25;0
133;supply_node;3111.00;15.57;1379.00;3.02;0
133;supply_node;3162.00;12.40;1376.00;4.49;0
133;supply_node;3125.00;15.20;1393.00;1.14;0
133;supply_node;3197.00;13.55;1396.00;3.73;0
133;supply_node;3132.00;14.20;1416.00;0.38;0
133;supply_node;3152.00;13.40;1414.00;3.32;0
133;supply_node;3174.00;11.57;1397.00;5.90;0
133;supply_node;3145.00;13.85;1372.00;2.56;0
133;supply_node;3179.00;10.50;1413.00;4.03;0
133;supply_node;3169.00;12.20;1365.00;1.79;0
133;supply_node;3160.00;13.25;1391.00;4.72;0
133;supply_node;3142.00;12.75;1423.00;6.21;0
133;supply_node;3170.00;12.05;1383.00;3.96;0
133;supply_node;3155.00;12.15;1428.00;5.44;0
133;supply_node;3133.00;14.82;1380.00;2.09;0
133;supply_node;3202.00;15.38;1384.00;6.14;0
133;supply_node;3148.00;14.75;1384.00;1.33;0
133;supply_node;3162.00;12.80;1355.00;4.27;0
133;supply_node;3131.00;12.70;1428.00;0.57;0
133;supply_node;3169.00;11.80;1427.00;3.51;0
133;supply_node;3157.00;13.70;1403.00;4.98;0
133;supply_node;3183.00;12.50;1373.00;2.74;0
133;supply_node;3181.00;10.80;1424.00;5.68;0
133;supply_node;3163.00;12.10;1417.00;0.87;0
133;supply_node;3109.00;16.55;1409.00;4.91;0
133;supply_node;3142.00;14.10;1409.00;0.11;0
133;supply_node;3123.00;16.00;1406.00;3.05;0
133;supply_node;3170.00;12.18;1407.00;0.80;0
133;supply_node;3190.00;11.70;1408.00;2.28;0
133;supply_node;3133.00;15.35;1403.00;5.22;0
133;supply_node;3115.00;16.10;1400.00;1.52;0
133;supply_node;3186.00;12.30;1397.00;4.45;0
133;supply_node;3136.00;14.80;1390.00;1.11;0
133;supply_node;3111.00;15.28;1391.00;3.69;0
133;supply_node;3180.00;12.55;1386.00;0.35;0
133;supply_node;3191.00;14.45;1384.00;1.82;0
133;supply_node;3121.00;15.20;1383.00;5.86;0
133;supply_node;3119.00;16.60;1373.00;2.52;0
